hour,day_of_week,is_weekend,rain_intensity,temperature,humidity,event_flag,rush_hour,avg_speed,traffic_flow
8,4,0,0.3,22.0,79.4,0,1,17.1,599.0
8,4,0,0.42,27.6,55.5,0,1,10.0,628.0
8,4,0,0.65,29.1,42.2,0,1,18.7,797.0
8,4,0,0.3,33.7,52.8,1,1,10.0,935.0
8,4,0,0.09,8.9,70.9,0,1,20.0,470.0
8,4,0,0.0,14.4,36.7,0,1,24.3,504.0
9,4,0,0.1,18.0,62.8,0,1,21.0,522.0
9,4,0,0.0,26.9,32.5,0,1,11.9,544.0
9,4,0,0.1,19.4,55.1,0,1,13.3,540.0
9,4,0,0.0,26.0,35.7,0,1,19.9,524.0
9,4,0,0.45,29.7,82.3,0,1,19.2,631.0
9,4,0,0.37,17.4,89.7,0,1,10.7,700.0
9,4,0,0.0,23.4,54.6,0,1,28.1,431.0
9,4,0,0.36,27.9,83.0,0,1,10.9,655.0
9,4,0,0.0,16.4,73.6,0,1,22.5,491.0
9,4,0,0.63,18.5,49.6,0,1,17.9,795.0
10,4,0,0.35,27.3,56.0,1,0,13.4,560.0
10,4,0,0.71,20.7,30.8,0,0,18.8,503.0
10,4,0,0.56,32.1,78.7,0,0,31.2,455.0
10,4,0,0.3,24.7,64.1,0,0,29.0,351.0
10,4,0,0.34,26.7,40.7,0,0,34.0,375.0
10,4,0,0.65,15.7,49.8,0,0,25.4,438.0
10,4,0,0.64,16.0,43.5,0,0,17.6,465.0
10,4,0,0.65,27.7,75.5,1,0,21.7,667.0
10,4,0,0.28,31.8,89.4,0,0,21.8,389.0
10,4,0,0.32,38.9,77.2,0,0,30.8,351.0
11,4,0,0.23,20.0,71.3,1,0,10.0,564.0
11,4,0,0.0,36.4,70.3,0,0,38.1,308.0
11,4,0,0.18,14.6,74.0,0,0,36.0,365.0
11,4,0,0.0,20.3,65.4,0,0,45.1,274.0
11,4,0,0.29,20.5,48.0,0,0,31.6,363.0
11,4,0,0.45,11.6,51.5,0,0,20.8,438.0
11,4,0,0.24,17.8,37.2,0,0,32.0,341.0
11,4,0,0.26,21.0,57.8,0,0,29.8,349.0
11,4,0,0.0,33.4,54.5,0,0,37.4,285.0
11,4,0,0.22,30.6,77.3,0,0,43.7,359.0
12,4,0,0.27,19.3,39.3,0,0,22.5,420.0
12,4,0,0.41,33.4,70.3,0,0,26.4,385.0
12,4,0,0.18,18.0,81.4,0,0,35.9,326.0
12,4,0,0.0,18.5,57.7,0,0,41.4,314.0
12,4,0,0.33,19.9,68.2,1,0,16.1,557.0
12,4,0,0.13,33.2,69.3,0,0,31.3,385.0
12,4,0,0.0,23.6,51.8,0,0,43.4,297.0
12,4,0,0.06,20.1,71.5,0,0,41.8,292.0
12,4,0,0.0,16.3,65.9,0,0,38.5,332.0
12,4,0,0.0,25.1,55.9,1,0,24.7,464.0
13,4,0,0.0,30.2,53.1,0,0,36.8,367.0
13,4,0,0.61,23.9,76.1,0,0,24.0,482.0
13,4,0,0.44,30.7,87.4,0,0,27.1,378.0
13,4,0,0.28,28.0,85.6,0,0,29.2,372.0
13,4,0,0.2,15.7,39.3,0,0,43.7,306.0
13,4,0,0.11,19.5,40.1,1,0,25.8,483.0
13,4,0,0.48,21.3,68.9,0,0,33.7,443.0
13,4,0,0.72,32.7,68.9,0,0,27.1,475.0
13,4,0,0.6,20.0,61.5,0,0,30.9,422.0
13,4,0,0.0,24.1,66.2,1,0,23.3,405.0
14,4,0,0.3,35.9,89.2,0,0,34.1,353.0
14,4,0,0.07,32.8,67.1,0,0,35.1,332.0
14,4,0,0.37,21.1,72.5,0,0,33.2,391.0
14,4,0,0.25,18.8,71.2,0,0,27.4,346.0
14,4,0,0.0,35.5,52.5,0,0,40.0,323.0
14,4,0,0.0,42.6,76.7,0,0,38.8,266.0
14,4,0,0.0,28.5,49.7,0,0,39.3,260.0
14,4,0,0.0,23.6,63.5,0,0,39.5,285.0
14,4,0,0.14,27.0,43.5,0,0,46.3,321.0
14,4,0,0.0,25.0,78.3,0,0,41.3,270.0
15,4,0,0.55,21.2,64.1,0,0,24.0,424.0
15,4,0,0.23,12.0,80.6,0,0,28.5,300.0
15,4,0,0.25,31.9,64.0,0,0,24.2,380.0
15,4,0,0.0,36.1,89.4,1,0,28.0,460.0
15,4,0,0.0,41.8,41.1,0,0,31.5,331.0
15,4,0,0.5,24.0,38.9,0,0,24.1,487.0
15,4,0,0.5,25.3,89.4,0,0,23.7,432.0
15,4,0,0.62,18.9,54.3,0,0,26.5,487.0
15,4,0,0.75,42.9,35.3,0,0,10.1,514.0
15,4,0,0.48,24.3,84.4,0,0,35.6,402.0
16,4,0,0.0,37.3,44.0,0,0,37.7,283.0
16,4,0,0.06,8.9,87.3,0,0,33.6,333.0
16,4,0,0.0,20.3,61.1,0,0,38.7,291.0
16,4,0,0.13,13.1,49.9,1,0,31.8,499.0
16,4,0,0.51,17.6,76.8,0,0,31.1,422.0
16,4,0,0.0,33.8,70.7,0,0,35.9,228.0
16,4,0,0.0,41.9,51.7,1,0,26.6,501.0
16,4,0,0.0,27.5,52.4,0,0,39.6,325.0
16,4,0,0.23,42.4,39.0,0,0,33.3,330.0
16,4,0,0.0,29.0,72.1,0,0,47.9,288.0
17,4,0,0.08,18.6,49.2,0,1,18.6,575.0
17,4,0,0.36,30.2,41.2,0,1,18.1,747.0
17,4,0,0.0,29.8,39.5,1,1,10.0,820.0
17,4,0,0.4,31.6,85.5,0,1,16.8,707.0
17,4,0,0.37,9.1,36.1,0,1,17.6,683.0
17,4,0,0.52,28.4,40.3,0,1,15.8,795.0
17,4,0,0.0,38.2,76.5,0,1,30.7,556.0
17,4,0,0.13,30.9,43.2,0,1,18.9,668.0
17,4,0,0.01,2.5,87.6,0,1,20.3,550.0
17,4,0,0.32,26.8,48.2,0,1,17.0,732.0
18,4,0,0.33,10.6,67.6,0,1,11.6,748.0
18,4,0,0.28,27.0,78.2,0,1,12.8,614.0
18,4,0,0.19,35.3,44.8,1,1,12.1,932.0
18,4,0,0.0,35.1,45.6,0,1,23.1,576.0
18,4,0,0.34,30.1,65.9,0,1,15.0,710.0
18,4,0,0.0,25.6,62.4,1,1,11.3,875.0
18,4,0,0.21,13.0,88.0,0,1,13.7,658.0
18,4,0,0.04,28.9,73.3,0,1,19.5,556.0
18,4,0,0.0,28.5,58.1,0,1,10.0,582.0
18,4,0,0.51,34.2,60.9,0,1,10.0,717.0
19,4,0,0.08,31.9,45.6,0,1,23.6,573.0
19,4,0,0.07,32.2,72.1,0,1,13.6,586.0
19,4,0,0.52,20.8,88.0,0,1,11.2,830.0
19,4,0,0.29,39.5,31.0,0,1,11.3,697.0
19,4,0,0.21,12.9,80.9,0,1,17.0,662.0
19,4,0,0.2,31.3,83.3,0,1,13.4,597.0
19,4,0,0.14,30.9,60.2,0,1,10.0,659.0
19,4,0,0.0,21.5,75.4,0,1,14.7,562.0
19,4,0,0.0,21.7,76.3,0,1,16.1,540.0
19,4,0,0.38,12.3,69.6,1,1,10.0,1042.0
20,4,0,0.27,27.6,67.6,0,0,30.1,330.0
20,4,0,0.29,34.0,77.1,0,0,44.6,310.0
20,4,0,0.53,18.3,42.4,0,0,35.9,361.0
20,4,0,0.17,35.5,41.5,0,0,36.8,280.0
20,4,0,0.29,31.4,38.6,0,0,26.4,356.0
20,4,0,0.42,31.8,88.1,0,0,30.7,326.0
20,4,0,0.4,27.6,82.4,0,0,38.3,317.0
20,4,0,0.12,34.8,55.3,0,0,35.8,285.0
20,4,0,0.33,25.9,45.1,0,0,33.4,303.0
20,4,0,0.14,22.1,37.6,0,0,39.6,257.0
21,4,0,0.48,24.0,70.6,0,0,36.1,376.0
21,4,0,0.44,27.4,62.1,0,0,32.4,343.0
21,4,0,0.47,25.7,32.4,0,0,33.3,347.0
21,4,0,0.79,31.8,82.2,0,0,35.7,409.0
21,4,0,0.16,16.1,53.1,0,0,43.2,254.0
21,4,0,0.0,20.8,64.8,0,0,46.6,217.0
21,4,0,0.42,19.8,35.6,0,0,36.6,308.0
21,4,0,0.59,16.9,35.4,0,0,33.3,339.0
21,4,0,0.0,34.1,80.2,0,0,50.6,213.0
21,4,0,0.22,25.3,35.6,0,0,30.1,272.0
22,4,0,1.14,23.8,48.0,0,0,29.7,495.0
22,4,0,0.0,26.5,58.6,0,0,31.2,236.0
22,4,0,0.19,31.6,30.8,0,0,35.2,315.0
22,4,0,0.22,37.2,45.0,1,0,16.1,497.0
22,4,0,0.17,40.5,51.3,0,0,46.4,273.0
22,4,0,0.2,26.3,34.1,0,0,40.4,269.0
22,4,0,0.0,14.8,74.4,0,0,43.1,225.0
22,4,0,0.0,39.1,85.3,0,0,37.8,296.0
22,4,0,0.41,19.0,73.3,0,0,29.0,376.0
22,4,0,0.14,18.2,86.5,0,0,39.1,276.0
23,4,0,0.23,23.4,64.9,0,0,50.0,133.0
23,4,0,0.0,31.9,84.1,0,0,48.1,139.0
23,4,0,0.52,22.3,68.2,0,0,43.9,153.0
23,4,0,0.09,14.8,40.2,0,0,60.0,64.0
23,4,0,0.0,25.1,71.1,0,0,60.0,71.0
23,4,0,0.3,31.8,72.8,0,0,51.4,130.0
23,4,0,0.11,17.7,69.7,0,0,51.7,136.0
23,4,0,0.14,16.2,35.8,0,0,51.8,107.0
23,4,0,0.22,32.6,81.0,0,0,45.5,97.0
23,4,0,0.06,34.9,42.3,0,0,60.0,95.0
0,5,1,0.48,34.2,38.1,0,0,48.9,109.0
0,5,1,0.0,36.6,34.6,0,0,55.2,50.0
0,5,1,0.41,26.1,50.7,0,0,58.5,61.0
0,5,1,0.0,27.4,30.1,0,0,58.2,73.0
0,5,1,0.14,29.4,49.7,0,0,46.8,125.0
0,5,1,0.43,25.9,31.5,0,0,60.0,64.0
0,5,1,0.21,14.3,60.3,0,0,52.6,72.0
0,5,1,0.0,11.8,49.1,0,0,54.3,76.0
0,5,1,0.05,26.6,37.1,0,0,57.6,79.0
0,5,1,0.02,24.4,41.3,1,0,53.1,78.0
1,5,1,0.14,15.1,50.4,0,0,50.6,50.0
1,5,1,0.36,26.4,36.5,0,0,49.8,138.0
1,5,1,0.37,21.1,85.4,0,0,56.4,66.0
1,5,1,0.25,26.7,75.1,0,0,52.1,73.0
1,5,1,0.0,29.2,69.7,1,0,55.3,79.0
1,5,1,0.38,26.8,39.7,0,0,60.0,50.0
1,5,1,0.0,22.3,51.2,0,0,60.0,70.0
1,5,1,0.43,7.0,52.8,0,0,43.4,77.0
1,5,1,0.0,20.4,63.4,0,0,56.4,63.0
1,5,1,0.41,26.2,56.7,0,0,45.1,113.0
2,5,1,0.64,13.6,48.3,0,0,59.2,62.0
2,5,1,0.49,34.2,63.5,1,0,48.2,140.0
2,5,1,0.38,22.4,40.4,0,0,57.1,93.0
2,5,1,0.02,27.6,46.1,0,0,53.1,50.0
2,5,1,0.09,21.1,68.5,0,0,40.5,140.0
2,5,1,0.27,22.7,77.0,0,0,52.6,83.0
2,5,1,0.34,27.1,44.2,0,0,55.3,50.0
2,5,1,0.32,6.7,33.2,1,0,58.2,143.0
2,5,1,0.04,31.2,84.2,0,0,56.0,91.0
2,5,1,0.0,27.5,70.6,0,0,57.8,50.0
3,5,1,0.04,17.2,62.5,0,0,50.7,98.0
3,5,1,0.17,20.6,75.7,0,0,52.2,97.0
3,5,1,0.0,30.9,60.4,0,0,44.5,109.0
3,5,1,0.07,21.1,89.5,0,0,53.7,50.0
3,5,1,0.0,41.7,40.5,0,0,60.0,50.0
3,5,1,0.03,16.8,63.8,0,0,60.0,68.0
3,5,1,0.0,25.6,84.9,0,0,56.7,76.0
3,5,1,0.21,22.1,67.8,0,0,56.1,85.0
3,5,1,0.08,35.4,49.2,0,0,55.6,50.0
3,5,1,0.48,22.0,32.3,0,0,52.1,89.0
4,5,1,0.56,30.6,59.7,0,0,46.6,85.0
4,5,1,0.44,24.2,63.6,0,0,50.5,91.0
4,5,1,0.34,24.3,66.0,0,0,54.6,131.0
4,5,1,0.39,35.2,44.2,0,0,55.3,103.0
4,5,1,0.35,28.6,87.1,0,0,47.3,89.0
4,5,1,0.0,31.7,80.4,0,0,57.7,94.0
4,5,1,0.31,38.4,48.8,0,0,52.5,123.0
4,5,1,0.0,26.9,50.3,0,0,53.7,79.0
4,5,1,0.36,24.8,53.7,0,0,55.4,67.0
4,5,1,0.05,23.0,81.6,0,0,53.6,99.0
5,5,1,0.88,26.3,64.6,1,0,43.6,215.0
5,5,1,0.54,29.4,77.2,0,0,45.8,117.0
5,5,1,0.31,14.4,70.6,0,0,48.9,123.0
5,5,1,0.34,30.6,83.8,0,0,53.4,71.0
5,5,1,0.48,33.5,50.4,0,0,51.1,110.0
5,5,1,0.17,24.7,74.6,0,0,46.7,116.0
5,5,1,0.29,39.7,76.6,0,0,59.4,50.0
5,5,1,0.38,37.4,30.8,0,0,57.5,94.0
5,5,1,0.32,1.5,54.9,0,0,50.7,116.0
5,5,1,0.09,27.4,66.6,0,0,56.5,95.0
6,5,1,0.0,13.3,73.4,0,0,48.4,154.0
6,5,1,0.48,30.8,46.3,0,0,49.9,84.0
6,5,1,0.0,25.8,64.1,0,0,51.4,70.0
6,5,1,0.37,7.4,55.4,1,0,47.2,152.0
6,5,1,0.37,17.2,85.5,0,0,51.4,122.0
6,5,1,0.19,16.4,57.4,0,0,53.0,80.0
6,5,1,0.64,16.0,86.3,0,0,49.6,98.0
6,5,1,0.0,7.6,76.5,0,0,55.5,57.0
6,5,1,0.39,27.8,60.8,0,0,57.2,57.0
6,5,1,0.0,19.1,55.8,0,0,58.6,71.0
7,5,1,0.02,18.5,53.0,0,1,45.9,325.0
7,5,1,0.56,8.9,44.5,0,1,21.6,497.0
7,5,1,0.55,19.5,73.0,0,1,21.6,534.0
7,5,1,0.38,22.2,54.0,0,1,21.0,410.0
7,5,1,0.08,17.9,49.2,0,1,37.2,362.0
7,5,1,0.3,18.1,89.8,0,1,24.5,411.0
7,5,1,0.0,25.6,85.9,0,1,27.4,324.0
7,5,1,0.33,22.7,84.9,0,1,18.1,496.0
7,5,1,0.13,15.3,67.9,0,1,28.3,339.0
7,5,1,0.32,39.0,46.2,0,1,30.2,473.0
8,5,1,0.4,16.0,83.7,0,1,35.7,438.0
8,5,1,0.6,18.8,74.5,0,1,28.6,472.0
8,5,1,0.23,31.2,77.4,0,1,24.6,395.0
8,5,1,0.0,40.8,75.1,0,1,32.2,322.0
8,5,1,0.24,31.0,36.3,1,1,10.0,638.0
8,5,1,0.49,23.4,75.3,0,1,23.8,483.0
8,5,1,0.16,33.1,85.9,0,1,25.9,452.0
8,5,1,0.23,23.7,50.3,1,1,13.7,596.0
8,5,1,0.11,22.2,49.7,0,1,36.3,371.0
8,5,1,0.08,26.8,65.5,0,1,31.1,384.0
9,5,1,0.15,34.5,76.5,0,1,23.2,401.0
9,5,1,0.14,20.2,43.6,1,1,25.6,580.0
9,5,1,0.23,38.2,35.2,0,1,29.9,437.0
9,5,1,0.25,32.0,75.2,0,1,32.4,400.0
9,5,1,0.11,9.1,89.9,0,1,25.1,431.0
9,5,1,0.0,30.2,33.5,0,1,31.7,405.0
9,5,1,0.13,31.7,71.4,0,1,33.1,368.0
9,5,1,0.61,19.3,40.4,0,1,28.4,474.0
9,5,1,0.38,29.7,76.5,0,1,31.0,401.0
9,5,1,0.05,29.0,47.4,0,1,26.5,380.0
10,5,1,0.53,35.6,54.9,0,0,44.5,221.0
10,5,1,0.0,28.0,38.0,0,0,45.0,168.0
10,5,1,0.33,22.8,61.8,0,0,34.9,324.0
10,5,1,0.29,34.5,38.8,0,0,31.5,254.0
10,5,1,0.0,31.4,62.1,0,0,54.9,194.0
10,5,1,0.34,24.8,34.5,0,0,42.7,317.0
10,5,1,0.0,24.5,40.2,0,0,47.8,245.0
10,5,1,0.0,28.4,55.7,0,0,52.9,221.0
10,5,1,0.06,30.5,67.0,0,0,51.6,126.0
10,5,1,0.55,22.5,52.8,0,0,35.0,299.0
11,5,1,0.0,30.3,68.8,0,0,51.0,177.0
11,5,1,0.69,32.1,58.0,0,0,25.3,360.0
11,5,1,0.18,27.9,53.5,0,0,43.4,217.0
11,5,1,0.0,29.8,37.3,0,0,44.5,206.0
11,5,1,0.0,23.2,31.5,1,0,28.7,321.0
11,5,1,0.18,10.6,56.2,0,0,34.6,269.0
11,5,1,0.41,34.2,59.9,0,0,23.1,272.0
11,5,1,0.0,15.4,60.0,0,0,41.3,268.0
11,5,1,0.0,36.7,54.8,0,0,31.7,229.0
11,5,1,0.49,24.1,71.8,0,0,40.2,302.0
12,5,1,0.22,27.2,87.8,0,0,41.0,256.0
12,5,1,0.0,21.8,61.3,0,0,52.7,170.0
12,5,1,0.11,29.7,49.6,0,0,37.8,188.0
12,5,1,0.27,22.2,51.9,0,0,49.7,261.0
12,5,1,0.32,5.7,49.5,0,0,43.1,241.0
12,5,1,0.0,31.2,31.1,0,0,46.6,274.0
12,5,1,0.0,24.0,83.6,0,0,47.6,183.0
12,5,1,0.0,55.2,33.6,0,0,43.6,247.0
12,5,1,0.0,30.2,81.7,0,0,42.5,223.0
12,5,1,0.19,18.7,65.8,0,0,36.3,266.0
13,5,1,0.17,25.2,66.5,0,0,45.1,196.0
13,5,1,0.31,10.4,49.0,0,0,35.2,296.0
13,5,1,0.0,24.7,86.3,0,0,56.3,116.0
13,5,1,0.0,31.8,49.5,0,0,46.2,216.0
13,5,1,0.04,31.2,62.6,0,0,37.5,217.0
13,5,1,0.0,22.1,83.3,0,0,45.1,211.0
13,5,1,0.35,28.1,72.1,1,0,23.8,377.0
13,5,1,0.0,26.8,77.8,0,0,44.3,216.0
13,5,1,0.42,32.2,51.7,0,0,37.4,343.0
13,5,1,0.65,32.0,34.9,0,0,28.4,292.0
14,5,1,0.0,20.7,38.3,0,0,33.0,207.0
14,5,1,0.43,32.2,40.4,0,0,49.2,303.0
14,5,1,0.54,26.9,39.3,0,0,44.0,274.0
14,5,1,0.41,26.7,49.0,0,0,38.7,270.0
14,5,1,0.16,18.3,49.3,0,0,42.6,258.0
14,5,1,0.25,36.9,36.1,0,0,50.1,224.0
14,5,1,0.0,19.8,82.3,0,0,48.4,202.0
14,5,1,0.5,10.3,74.0,0,0,34.3,299.0
14,5,1,0.47,18.4,44.3,0,0,39.7,314.0
14,5,1,0.45,17.2,78.7,0,0,38.7,254.0
15,5,1,0.25,18.2,88.7,0,0,48.0,244.0
15,5,1,0.0,27.4,39.8,1,0,35.8,230.0
15,5,1,0.39,25.2,66.2,0,0,42.9,246.0
15,5,1,0.13,32.9,60.1,0,0,46.2,190.0
15,5,1,0.38,27.3,39.8,0,0,37.1,281.0
15,5,1,0.43,13.6,71.7,0,0,33.8,313.0
15,5,1,0.52,26.2,75.8,0,0,37.4,289.0
15,5,1,0.49,23.9,58.1,0,0,43.5,279.0
15,5,1,0.42,22.6,55.5,0,0,44.1,261.0
15,5,1,0.23,29.8,75.6,1,0,27.6,373.0
16,5,1,0.17,23.4,56.6,0,0,37.0,255.0
16,5,1,0.04,16.4,69.8,0,0,39.2,269.0
16,5,1,0.0,31.1,54.9,0,0,40.3,176.0
16,5,1,0.28,28.6,88.3,0,0,46.7,214.0
16,5,1,0.0,15.8,49.6,0,0,53.5,221.0
16,5,1,0.0,22.3,31.3,0,0,43.8,201.0
16,5,1,0.11,26.9,73.5,0,0,43.5,207.0
16,5,1,0.3,35.3,44.1,0,0,35.3,279.0
16,5,1,0.0,33.1,33.7,0,0,49.3,197.0
16,5,1,0.22,13.8,84.6,0,0,54.2,193.0
17,5,1,0.04,21.8,84.8,0,1,40.7,384.0
17,5,1,0.67,28.7,76.4,0,1,19.1,598.0
17,5,1,0.48,13.9,54.9,1,1,21.0,768.0
17,5,1,0.17,15.4,71.5,0,1,33.9,444.0
17,5,1,0.11,15.6,77.2,0,1,20.5,477.0
17,5,1,0.0,25.4,77.8,0,1,26.2,394.0
17,5,1,0.0,60.8,72.4,0,1,33.3,418.0
17,5,1,0.73,15.3,64.6,0,1,10.0,675.0
17,5,1,0.0,17.0,67.6,1,1,20.0,602.0
17,5,1,0.42,24.4,79.8,0,1,16.3,582.0
18,5,1,0.79,36.9,49.9,0,1,13.6,614.0
18,5,1,0.61,17.0,87.2,0,1,18.7,586.0
18,5,1,0.0,28.3,71.7,0,1,29.2,387.0
18,5,1,0.0,33.8,33.0,0,1,36.3,377.0
18,5,1,0.0,20.6,76.5,0,1,25.3,423.0
18,5,1,0.19,14.5,71.3,0,1,32.0,485.0
18,5,1,0.51,24.9,34.7,0,1,25.4,511.0
18,5,1,0.15,14.1,66.8,0,1,23.8,413.0
18,5,1,0.37,26.1,70.5,0,1,29.5,490.0
18,5,1,0.1,11.3,78.4,0,1,24.9,458.0
19,5,1,0.0,22.6,82.2,0,1,30.5,411.0
19,5,1,0.2,28.8,44.1,0,1,24.0,437.0
19,5,1,0.24,20.6,68.5,0,1,34.9,433.0
19,5,1,0.25,36.1,36.3,1,1,10.0,699.0
19,5,1,0.0,24.7,82.1,0,1,25.0,420.0
19,5,1,0.49,38.4,41.5,0,1,14.7,523.0
19,5,1,0.07,33.5,75.3,0,1,24.2,458.0
19,5,1,0.3,32.9,79.0,0,1,35.0,458.0
19,5,1,0.28,25.2,74.3,0,1,19.3,508.0
19,5,1,0.0,32.5,30.9,0,1,35.9,377.0
20,5,1,0.47,19.6,86.3,1,0,39.5,363.0
20,5,1,0.25,12.1,44.0,0,0,52.0,188.0
20,5,1,0.08,33.9,79.4,0,0,38.5,158.0
20,5,1,0.0,26.4,86.9,0,0,60.0,177.0
20,5,1,0.22,25.5,61.3,0,0,40.0,204.0
20,5,1,0.04,8.0,49.7,0,0,42.5,210.0
20,5,1,0.0,32.0,45.9,1,0,36.7,280.0
20,5,1,0.28,30.9,43.6,0,0,41.8,219.0
20,5,1,0.11,28.8,55.2,0,0,48.2,198.0
20,5,1,0.22,35.9,84.7,1,0,37.5,270.0
21,5,1,0.3,39.5,81.3,0,0,35.6,238.0
21,5,1,0.23,21.3,73.0,0,0,45.0,162.0
21,5,1,0.58,26.1,49.4,0,0,38.7,220.0
21,5,1,0.16,28.8,30.2,0,0,49.2,210.0
21,5,1,0.21,44.8,52.9,0,0,47.8,188.0
21,5,1,0.0,22.0,75.5,0,0,50.9,219.0
21,5,1,0.39,15.6,75.9,0,0,38.2,255.0
21,5,1,0.57,19.2,32.0,0,0,40.8,259.0
21,5,1,0.0,24.2,82.4,0,0,57.7,109.0
21,5,1,0.0,27.0,51.0,0,0,38.3,188.0
22,5,1,0.59,23.8,55.4,0,0,38.0,215.0
22,5,1,0.16,25.0,52.5,0,0,41.6,183.0
22,5,1,0.11,36.3,55.9,0,0,48.8,245.0
22,5,1,0.07,31.5,79.3,0,0,53.6,124.0
22,5,1,0.0,13.9,67.4,0,0,47.0,170.0
22,5,1,0.44,26.1,32.8,0,0,39.4,247.0
22,5,1,0.18,20.9,37.1,0,0,41.5,227.0
22,5,1,0.62,30.8,50.9,0,0,42.1,255.0
22,5,1,0.0,10.5,85.1,0,0,46.7,219.0
22,5,1,0.0,21.6,73.4,0,0,59.7,169.0
23,5,1,0.0,29.2,77.6,0,0,47.8,50.0
23,5,1,0.32,35.1,62.9,0,0,57.2,90.0
23,5,1,0.02,25.2,34.2,0,0,44.1,50.0
23,5,1,0.3,33.7,66.6,0,0,49.0,112.0
23,5,1,0.02,18.5,46.9,0,0,59.6,50.0
23,5,1,0.01,27.2,38.8,0,0,52.9,95.0
23,5,1,0.6,34.1,67.5,0,0,56.3,73.0
23,5,1,0.0,31.8,56.6,0,0,56.6,50.0
23,5,1,0.03,23.6,88.8,0,0,52.7,62.0
23,5,1,0.19,32.9,38.1,0,0,54.6,54.0
0,6,1,0.6,22.8,65.2,0,0,57.3,66.0
0,6,1,0.49,21.5,35.3,0,0,58.6,96.0
0,6,1,0.05,32.3,50.3,0,0,56.2,97.0
0,6,1,0.67,30.4,87.7,0,0,52.4,97.0
0,6,1,0.0,31.1,56.0,0,0,56.2,50.0
0,6,1,0.0,20.9,72.8,1,0,57.1,72.0
0,6,1,0.0,18.8,40.7,0,0,60.0,104.0
0,6,1,0.0,18.5,84.7,0,0,57.3,70.0
0,6,1,0.49,19.0,37.9,0,0,54.0,117.0
0,6,1,0.0,24.8,64.9,1,0,53.3,64.0
1,6,1,0.75,18.2,34.3,0,0,56.5,134.0
1,6,1,0.22,22.3,76.6,0,0,60.0,58.0
1,6,1,0.22,20.4,54.6,0,0,60.0,68.0
1,6,1,0.0,27.4,38.0,1,0,49.9,148.0
1,6,1,0.59,40.2,70.8,0,0,48.0,67.0
1,6,1,0.54,17.0,39.7,0,0,51.6,101.0
1,6,1,0.24,29.7,77.0,0,0,60.0,83.0
1,6,1,0.45,29.4,43.5,0,0,52.1,61.0
1,6,1,0.5,24.0,50.7,0,0,48.7,127.0
1,6,1,1.08,35.2,81.6,0,0,45.2,191.0
2,6,1,0.16,4.5,87.9,0,0,53.8,81.0
2,6,1,0.0,37.7,72.1,0,0,58.9,84.0
2,6,1,0.2,6.7,84.3,0,0,60.0,50.0
2,6,1,0.09,19.6,88.7,0,0,43.4,50.0
2,6,1,0.51,25.0,66.2,0,0,60.0,72.0
2,6,1,0.46,28.8,66.0,0,0,48.5,87.0
2,6,1,0.18,26.6,82.1,0,0,51.3,72.0
2,6,1,0.06,23.8,37.1,0,0,51.4,87.0
2,6,1,0.15,22.1,30.6,0,0,59.6,106.0
2,6,1,0.0,36.8,42.5,0,0,55.8,96.0
3,6,1,0.19,15.9,44.9,0,0,49.1,96.0
3,6,1,0.0,26.6,48.6,0,0,60.0,67.0
3,6,1,0.0,36.6,34.7,0,0,43.0,117.0
3,6,1,0.43,21.2,39.1,0,0,53.4,67.0
3,6,1,0.05,24.2,46.4,0,0,43.4,57.0
3,6,1,0.0,27.7,61.4,0,0,56.7,50.0
3,6,1,0.25,35.1,49.9,0,0,52.2,50.0
3,6,1,0.47,27.4,49.7,0,0,50.0,121.0
3,6,1,0.12,37.0,61.9,0,0,58.6,80.0
3,6,1,0.07,12.2,61.0,0,0,51.8,82.0
4,6,1,0.13,17.7,78.3,0,0,50.9,114.0
4,6,1,0.3,24.1,42.6,1,0,55.8,106.0
4,6,1,0.2,27.8,87.1,0,0,59.2,50.0
4,6,1,0.0,20.1,62.0,0,0,55.7,54.0
4,6,1,0.0,19.5,82.0,0,0,54.2,113.0
4,6,1,0.24,28.2,89.0,0,0,53.0,55.0
4,6,1,0.0,5.6,83.7,1,0,58.6,52.0
4,6,1,0.21,38.6,39.7,0,0,52.8,107.0
4,6,1,0.29,34.1,52.6,0,0,49.4,84.0
4,6,1,0.0,35.4,44.1,0,0,58.0,50.0
5,6,1,0.0,27.2,80.6,0,0,48.8,124.0
5,6,1,0.44,33.7,38.0,0,0,49.5,140.0
5,6,1,0.33,22.4,33.2,1,0,55.4,149.0
5,6,1,0.54,17.4,76.9,0,0,55.9,95.0
5,6,1,0.47,38.0,61.5,0,0,43.2,106.0
5,6,1,0.1,42.4,78.9,0,0,40.8,139.0
5,6,1,0.33,18.6,58.7,0,0,44.6,79.0
5,6,1,0.91,26.8,48.2,0,0,55.8,124.0
5,6,1,0.07,14.3,50.1,0,0,48.1,110.0
5,6,1,0.05,25.7,82.6,0,0,58.9,56.0
6,6,1,0.0,26.4,45.6,0,0,56.4,56.0
6,6,1,0.29,6.1,58.0,1,0,53.1,140.0
6,6,1,0.08,11.2,55.7,0,0,50.4,138.0
6,6,1,0.0,25.9,65.8,1,0,54.6,99.0
6,6,1,0.5,13.3,75.7,0,0,50.3,129.0
6,6,1,0.27,23.6,54.1,0,0,57.3,100.0
6,6,1,0.0,18.6,78.9,0,0,53.7,63.0
6,6,1,0.59,25.1,38.8,0,0,50.3,156.0
